Date,Sales
44705.375,-424.2939218
44705.41667,-416.0683495
44705.45833,-405.5265464
44705.5,-396.4139024
44705.54167,-406.1369948
44705.58333,-416.7866368
44705.625,-426.812167
44705.66667,-437.2132371
44705.70833,-447.590983
44705.75,-457.911102
44705.79167,-467.5314801
44705.83333,-478.1665909
44705.875,-488.412044
44705.91667,-496.5255402
44705.95833,-485.240785
44706,-475.4987535
44706.04167,-485.9100829
44706.08333,-477.8799724
44706.125,-487.5754835
44706.16667,-476.8623269
44706.20833,-465.826665
44706.25,-457.575955
44706.29167,-447.938306
44706.33333,-439.6578471
44706.375,-449.2047942
44706.41667,-459.5841532
44706.45833,-451.3730685
44706.5,-461.7139755
44706.54167,-472.2671876
44706.58333,-482.934928
44706.625,-493.6121373
44706.66667,-485.5285237
44706.70833,-495.3239792
44706.75,-505.4286646
44706.79167,-515.0225388
44706.83333,-505.4580339
44706.875,-514.3129517
44706.91667,-504.4672071
44706.95833,-494.2490481
44707,-504.7270856
44707.04167,-513.1342622
44707.08333,-523.5590827
44707.125,-534.2513169
44707.16667,-544.0917785
44707.20833,-554.378082
44707.25,-543.9297696
44707.29167,-534.8658862
44707.33333,-544.7837785
44707.375,-554.0959392
44707.41667,-564.5516236
44707.45833,-575.1095125
44707.5,-566.3155938
44707.54167,-576.5838088
44707.58333,-567.7654095
44707.625,-556.669163
44707.66667,-547.3643614
44707.70833,-558.0710817
44707.75,-568.6562463
44707.79167,-579.0852405
44707.83333,-569.196215
44707.875,-579.3816329
44707.91667,-571.3092766
44707.95833,-563.2273599
44708,-573.5257542
44708.04167,-583.0405352
44708.08333,-574.523776
44708.125,-585.2188724
44708.16667,-576.4184876
44708.20833,-586.6882474
44708.25,-576.7349333
44708.29167,-586.6958369
44708.33333,-575.9565724
44708.375,-585.1336996
44708.41667,-576.4380675
44708.45833,-567.6773784
44708.5,-577.711377
44708.54167,-569.0323467
44708.58333,-558.9851168
44708.625,-567.7399799
44708.66667,-558.9355882
44708.70833,-567.4416445
44708.75,-577.3225461
44708.79167,-566.71588
44708.83333,-576.9422761
44708.875,-586.6357842
44708.91667,-597.2076402
44708.95833,-585.8989901
44709,-595.000476
44709.04167,-604.8042971
44709.08333,-594.4084064
44709.125,-583.4360827
44709.16667,-594.0929946
44709.20833,-603.7278471
44709.25,-592.3744975
44709.29167,-581.8233897
44709.33333,-572.7370745
44709.375,-582.7559124
44709.41667,-593.461786
44709.45833,-604.0674619
44709.5,-595.5380998
44709.54167,-585.2164975
44709.58333,-575.8094303
44709.625,-585.5897918
44709.66667,-575.3873975
44709.70833,-566.8863861
44709.75,-557.7870808
44709.79167,-547.4406154
44709.83333,-557.1901932
44709.875,-567.9079502
44709.91667,-578.1796411
44709.95833,-587.5185676
44710,-578.9638316
44710.04167,-566.9453412
44710.08333,-576.0392712
44710.125,-586.7602186
44710.16667,-577.7353499
44710.20833,-569.5384248
44710.25,-580.1866096
44710.29167,-589.7673148
44710.33333,-581.394856
44710.375,-591.4637685
44710.41667,-600.2428389
44710.45833,-590.3314914
44710.5,-580.7980741
44710.54167,-572.7154165
44710.58333,-564.348897
44710.625,-554.6299882
44710.66667,-546.2710447
44710.70833,-536.8246166
44710.75,-547.3068827
44710.79167,-537.2077087
44710.83333,-528.6944515
44710.875,-520.3839684
44710.91667,-529.9909134
44710.95833,-521.5317841
44711,-531.5330246
44711.04167,-541.7085702
44711.08333,-551.7247321
44711.125,-561.5151207
44711.16667,-550.1154864
44711.20833,-539.9853439
44711.25,-528.9127559
44711.29167,-538.5621504
44711.33333,-530.4481444
44711.375,-540.0339876
44711.41667,-550.1578622
44711.45833,-560.0815479
44711.5,-550.0982135
44711.54167,-560.4916068
44711.58333,-550.7821998
44711.625,-541.8156064
44711.66667,-530.1297844
44711.70833,-539.5482846
44711.75,-529.5335114
44711.79167,-519.699206
44711.83333,-529.5731651
44711.875,-519.9617517
44711.91667,-511.4239198
44711.95833,-521.9691912
44712,-531.9776492
44712.04167,-542.0804507
44712.08333,-530.8007514
44712.125,-522.7996588
44712.16667,-513.5482508
44712.20833,-523.5864414
44712.25,-533.6345737
44712.29167,-523.9033981
44712.33333,-533.4387795
44712.375,-543.8150871
44712.41667,-535.7606432
44712.45833,-527.5824471
44712.5,-538.1712631
44712.54167,-529.5379514
44712.58333,-520.4293822
44712.625,-511.2539622
44712.66667,-521.1167387
44712.70833,-531.6109991
44712.75,-521.6993786
44712.79167,-512.2679431
44712.83333,-521.7823696
44712.875,-513.2200017
44712.91667,-522.189599
44712.95833,-514.1145032
44713,-503.0780759
44713.04167,-512.9749725
44713.08333,-522.9740817
44713.125,-513.7516341
44713.16667,-523.1131127
44713.20833,-533.2936332
44713.25,-524.3393274
44713.29167,-534.5184701
44713.33333,-545.0560971
44713.375,-535.8654
44713.41667,-527.1909263
44713.45833,-518.7640168
44713.5,-529.2088068
44713.54167,-520.616709
44713.58333,-531.2553496
44713.625,-522.5228606
44713.66667,-532.8256218
44713.70833,-543.4113097
44713.75,-553.2703477
44713.79167,-563.9888408
44713.83333,-574.0089401
44713.875,-583.7562983
44713.91667,-575.3424404
44713.95833,-567.0020568
44714,-557.7494588
44714.04167,-568.1114458
44714.08333,-559.4585612
44714.125,-550.5772851
44714.16667,-541.865647
44714.20833,-551.8725587
44714.25,-543.6335771
44714.29167,-535.0509527
44714.33333,-527.0394671
44714.375,-535.9116372
44714.41667,-527.6548538
44714.45833,-516.1148042
44714.5,-526.5407688
44714.54167,-536.6354994
44714.58333,-528.0381417
44714.625,-519.5383366
44714.66667,-509.6299603
44714.70833,-519.247879
44714.75,-510.0776706
44714.79167,-501.1329953
44714.83333,-511.7550634
44714.875,-503.2131637
44714.91667,-493.5660317
44714.95833,-484.1703271
44715,-493.8916097
44715.04167,-484.5793566
44715.08333,-495.2711369
44715.125,-487.1545383
44715.16667,-479.0374232
44715.20833,-489.6522045
44715.25,-479.7454725
44715.29167,-490.4201263
44715.33333,-500.1625348
44715.375,-510.5583579
44715.41667,-502.2724464
44715.45833,-492.3057027
44715.5,-483.3407512
44715.54167,-493.3252695
44715.58333,-481.3489656
44715.625,-472.9253251
44715.66667,-462.8846999
44715.70833,-473.4981569
44715.75,-464.6447821
44715.79167,-455.3016325
44715.83333,-445.352521
44715.875,-435.6607317
44715.91667,-426.2652165
44715.95833,-436.7316385
44716,-446.967067
44716.04167,-438.434895
44716.08333,-428.9418901
44716.125,-439.4914415
44716.16667,-429.7871663
44716.20833,-419.4629795
44716.25,-429.3882907
44716.29167,-439.3850621
44716.33333,-450.0087245
44716.375,-441.5165442
44716.41667,-451.7944339
44716.45833,-441.6309096
44716.5,-432.9524027
44716.54167,-424.8892874
44716.58333,-434.3469688
44716.625,-443.9127346
44716.66667,-435.4631198
44716.70833,-444.2937837
44716.75,-434.6735639
44716.79167,-445.2812254
44716.83333,-432.0922766
44716.875,-420.3996106
44716.91667,-430.9863065
44716.95833,-441.6406032
44717,-432.0476728
44717.04167,-421.3225966
44717.08333,-430.5983704
44717.125,-439.7406325
44717.16667,-449.9308012
44717.20833,-440.9984211
44717.25,-432.2034233
44717.29167,-422.491789
44717.33333,-432.1620612
44717.375,-440.8275317
44717.41667,-431.454709
44717.45833,-441.4593324
44717.5,-450.3926933
44717.54167,-442.1605913
44717.58333,-432.8915102
44717.625,-443.5316588
44717.66667,-453.8695952
44717.70833,-464.4761692
44717.75,-474.8926447
44717.79167,-484.4294023
44717.83333,-494.5361897
44717.875,-485.7021419
44717.91667,-477.1874562
44717.95833,-468.9185605
44718,-478.7729269
44718.04167,-489.359574
44718.08333,-498.1502155
44718.125,-489.8646528
44718.16667,-479.5784805
44718.20833,-489.0017616
44718.25,-499.2244267
44718.29167,-490.6978558
44718.33333,-480.6933076
44718.375,-491.0399055
44718.41667,-501.1668802
44718.45833,-510.1448493
44718.5,-501.9793483
44718.54167,-490.7120267
44718.58333,-482.2682531
44718.625,-492.998202
44718.66667,-484.4828703
44718.70833,-495.2228875
44718.75,-505.2411746
44718.79167,-495.9239267
44718.83333,-487.5627083
44718.875,-479.5345271
44718.91667,-489.4066977
44718.95833,-479.321085
44719,-470.2575606
44719.04167,-480.5099318
44719.08333,-470.9070121
44719.125,-481.2091983
44719.16667,-491.2553952
44719.20833,-501.3216624
44719.25,-510.4777007
44719.29167,-501.7232329
44719.33333,-510.8252025
44719.375,-520.469603
44719.41667,-529.3515738
44719.45833,-540.0241111
44719.5,-550.6388227
44719.54167,-561.0947961
44719.58333,-570.9064762
44719.625,-580.6014658
44719.66667,-571.858474
44719.70833,-582.1129773
44719.75,-573.606804
44719.79167,-583.5600801
44719.83333,-575.2703797
44719.875,-565.1851349
44719.91667,-556.2472696
44719.95833,-566.6260972
44720,-558.2145788
44720.04167,-568.7479802
44720.08333,-560.7353719
44720.125,-571.1923219
44720.16667,-581.7944202
44720.20833,-573.4550709
44720.25,-583.311048
44720.29167,-593.1467571
44720.33333,-602.6470688
44720.375,-611.9568248
44720.41667,-621.6112704
44720.45833,-613.3561304
44720.5,-623.3026216
44720.54167,-614.4808385
44720.58333,-606.4252965
44720.625,-615.4036427
44720.66667,-606.3556817
44720.70833,-597.0584039
44720.75,-606.9139275
44720.79167,-598.241621
44720.83333,-608.2207726
44720.875,-600.0645
44720.91667,-609.6764514
44720.95833,-618.8126556
44721,-629.2181202
44721.04167,-639.8567641
44721.08333,-650.2488524
44721.125,-659.9332249
44721.16667,-670.3233157
44721.20833,-661.8924441
44721.25,-672.6020404
44721.29167,-664.3100388
44721.33333,-674.4569351
44721.375,-664.5821864
44721.41667,-674.2736304
44721.45833,-665.4935339
44721.5,-655.6025082
44721.54167,-646.8330552
44721.58333,-657.4007834
44721.625,-667.6753161
44721.66667,-658.0175758
44721.70833,-667.4868984
44721.75,-677.3637866
44721.79167,-687.7559846
44721.83333,-677.7757386
44721.875,-669.1681104
44721.91667,-679.0468692
44721.95833,-689.5175922
44722,-699.7147014
44722.04167,-709.8258913
44722.08333,-700.259668
44722.125,-709.7750992
44722.16667,-699.2010498
44722.20833,-689.8758823
44722.25,-680.1305037
44722.29167,-690.4638581
44722.33333,-701.0789115
44722.375,-710.5390748
44722.41667,-720.8168787
44722.45833,-712.0270309
44722.5,-701.95333
44722.54167,-711.7068889
44722.58333,-722.1279335
44722.625,-732.7417642
44722.66667,-742.2355539
44722.70833,-733.2893952
44722.75,-743.3878039
44722.79167,-753.9619525
44722.83333,-764.3051981
44722.875,-774.3447935
44722.91667,-785.088453
44722.95833,-795.6444043
44723,-806.0597322
44723.04167,-816.1541168
44723.08333,-807.6428773
44723.125,-796.9970897
44723.16667,-788.7732701
44723.20833,-779.179481
44723.25,-788.6782812
44723.29167,-780.4258629
44723.33333,-790.1882314
44723.375,-799.608999
44723.41667,-809.6935647
44723.45833,-799.7865258
44723.5,-790.2665005
44723.54167,-781.8776929
44723.58333,-791.2482624
44723.625,-801.8216098
44723.66667,-793.3388898
44723.70833,-785.0580319
44723.75,-794.1486176
44723.79167,-804.0973316
44723.83333,-814.7896616
44723.875,-805.9315961
44723.91667,-814.7050811
44723.95833,-825.3091695
44724,-817.0802915
44724.04167,-807.7209123
44724.08333,-798.6123402
44724.125,-789.6802261
44724.16667,-799.7102796
44724.20833,-808.7430777
44724.25,-819.1393302
44724.29167,-809.5367193
44724.33333,-799.307192
44724.375,-790.1703135
44724.41667,-781.4833681
44724.45833,-772.8759447
44724.5,-783.1254378
44724.54167,-793.7583836
44724.58333,-783.0878723
44724.625,-792.9895701
44724.66667,-782.4059241
44724.70833,-792.8660987
44724.75,-782.7454073
44724.79167,-792.2292738
44724.83333,-783.2918271
44724.875,-793.378734
44724.91667,-802.8549935
44724.95833,-794.5053391
44725,-784.8901842
44725.04167,-794.8797369
44725.08333,-804.2806225
44725.125,-814.9479622
44725.16667,-825.6192704
44725.20833,-816.741959
44725.25,-807.2226077
44725.29167,-817.9191341
44725.33333,-806.9503288
44725.375,-798.5915532
44725.41667,-809.0297693
44725.45833,-818.3293587
44725.5,-828.8429651
44725.54167,-839.2902169
44725.58333,-829.7537292
44725.625,-821.0137554
44725.66667,-830.7023232
44725.70833,-822.4267162
44725.75,-813.3522663
44725.79167,-802.9074161
44725.83333,-793.4874098
44725.875,-784.2700551
44725.91667,-776.1739175
44725.95833,-767.5526183
44726,-757.5534105
44726.04167,-767.1039108
44726.08333,-777.5394154
44726.125,-787.5941036
44726.16667,-778.9874586
44726.20833,-769.0191031
44726.25,-779.2318262
44726.29167,-787.8305523
44726.33333,-798.2095536
44726.375,-788.7479957
44726.41667,-779.8877878
44726.45833,-771.2026898
44726.5,-781.7006958
44726.54167,-791.2995682
44726.58333,-782.4750973
44726.625,-792.4742436
44726.66667,-780.9796889
44726.70833,-772.0668773
44726.75,-782.2942939
44726.79167,-792.4940471
44726.83333,-803.1603974
44726.875,-813.6948456
44726.91667,-803.9079116
44726.95833,-795.6096457
44727,-805.7011771
44727.04167,-794.6764721
44727.08333,-786.5975787
44727.125,-777.3674352
44727.16667,-787.5700314
44727.20833,-778.9890464
44727.25,-770.4912704
44727.29167,-779.540586
44727.33333,-768.3161459
44727.375,-758.2511147
44727.41667,-768.6436389
44727.45833,-778.4015962
44727.5,-769.8454976
44727.54167,-761.7067813
44727.58333,-753.1377109
44727.625,-744.8311871
44727.66667,-736.0212015
44727.70833,-725.7055124
44727.75,-716.7965473
44727.79167,-726.6018573
44727.83333,-716.4217568
44727.875,-705.7967735
44727.91667,-692.7534827
44727.95833,-702.4923381
44728,-694.1037268
44728.04167,-702.979838
44728.08333,-694.0947994
44728.125,-704.3514191
44728.16667,-693.2739058
44728.20833,-703.3267523
44728.25,-712.5564876
44728.29167,-722.8823502
44728.33333,-731.8544112
44728.375,-722.6526521
44728.41667,-731.5440774
44728.45833,-723.4985453
44728.5,-732.3785146
44728.54167,-742.8402466
44728.58333,-732.2108415
44728.625,-723.6338049
44728.66667,-733.6066607
44728.70833,-744.3285775
44728.75,-736.2997505
44728.79167,-727.543542
44728.83333,-737.0633695
44728.875,-728.1152618
44728.91667,-736.4313093
44728.95833,-746.6144132
44729,-756.9249668
44729.04167,-747.9116439
44729.08333,-739.8754345
44729.125,-749.3604278
44729.16667,-759.2239339
44729.20833,-750.9060459
44729.25,-761.5848853
44729.29167,-771.8136736
44729.33333,-782.1309232
44729.375,-773.0170544
44729.41667,-783.3011311
44729.45833,-793.971849
44729.5,-782.4999504
44729.54167,-791.9686361
44729.58333,-801.0519776
44729.625,-791.7982341
44729.66667,-801.9374554
44729.70833,-812.4010416
44729.75,-822.4480009
44729.79167,-832.9641807
44729.83333,-822.4065198
44729.875,-813.1231142
44729.91667,-803.7435566
44729.95833,-813.2189523
44730,-822.9329139
44730.04167,-831.1277431
44730.08333,-841.1493004
44730.125,-831.6185753
44730.16667,-822.7914608
44730.20833,-833.3420989
44730.25,-844.0720287
44730.29167,-854.2020317
44730.33333,-845.8744175
44730.375,-836.6490122
44730.41667,-845.9447141
44730.45833,-837.4652778
44730.5,-827.973382
44730.54167,-838.3497917
44730.58333,-829.2286708
44730.625,-816.7252237
44730.66667,-827.3813151
44730.70833,-818.7520239
44730.75,-828.8377725
44730.79167,-820.5477706
44730.83333,-811.811336
44730.875,-803.4995883
44730.91667,-813.3318625
44730.95833,-805.0016837
44731,-794.6621702
44731.04167,-785.9443529
44731.08333,-776.4051734
44731.125,-786.9418627
44731.16667,-777.7420223
44731.20833,-769.2951937
44731.25,-779.1893741
44731.29167,-770.6797405
44731.33333,-780.5372135
44731.375,-790.7176212
44731.41667,-782.4146959
44731.45833,-773.9391051
44731.5,-783.6187959
44731.54167,-773.9324186
44731.58333,-765.0172086
44731.625,-775.132953
44731.66667,-784.4991267
44731.70833,-795.1187126
44731.75,-805.4673632
44731.79167,-797.2863385
44731.83333,-807.7095335
44731.875,-816.6528223
44731.91667,-827.0533101
44731.95833,-837.5282529
44732,-828.5143952
44732.04167,-838.6360155
44732.08333,-827.9501361
44732.125,-836.9796596
44732.16667,-826.8817916
44732.20833,-837.4299045
44732.25,-828.0545687
44732.29167,-819.9268863
44732.33333,-810.1035975
44732.375,-820.5049717
44732.41667,-830.2662133
44732.45833,-819.9934065
44732.5,-830.6412739
44732.54167,-822.2867803
44732.58333,-812.3111772
44732.625,-822.1324175
44732.66667,-813.1796321
44732.70833,-823.3987268
44732.75,-834.0297744
44732.79167,-825.914128
44732.83333,-835.3139284
44732.875,-845.362975
44732.91667,-835.2012584
44732.95833,-825.7833525
44733,-836.4769769
44733.04167,-828.0879794
44733.08333,-838.5731611
44733.125,-828.4026277
44733.16667,-838.9723104
44733.20833,-830.601363
44733.25,-820.7677148
44733.29167,-830.8180804
44733.33333,-820.3240178
44733.375,-829.6966025
44733.41667,-819.0891751
44733.45833,-829.503767
44733.5,-840.0353382
44733.54167,-849.084329
44733.58333,-859.4250138
44733.625,-869.2391879
44733.66667,-879.4423062
44733.70833,-890.0687263
44733.75,-880.5362597
44733.79167,-872.2040944
44733.83333,-863.7118117
44733.875,-873.4758443
44733.91667,-883.4331656
44733.95833,-872.5552056
44734,-882.6435246
44734.04167,-871.9935914
44734.08333,-882.5248364
44734.125,-874.5211757
44734.16667,-864.8085914
44734.20833,-854.7735635
44734.25,-865.4238322
44734.29167,-875.8244135
44734.33333,-886.5240851
44734.375,-877.983353
44734.41667,-868.5572671
44734.45833,-860.5504993
44734.5,-851.5602813
44734.54167,-840.9389057
44734.58333,-832.3288103
44734.625,-823.8301658
44734.66667,-833.213146
44734.70833,-841.5954889
44734.75,-832.9740877
44734.79167,-843.6387459
44734.83333,-853.9254415
44734.875,-845.5357932
44734.91667,-856.2314298
44734.95833,-846.4269814
44735,-838.289204
44735.04167,-848.3669731
44735.08333,-838.7827071
44735.125,-849.3372891
44735.16667,-840.4948304
44735.20833,-850.8151608
44735.25,-860.9803166
44735.29167,-852.8456474
44735.33333,-844.8251216
44735.375,-836.0573983
44735.41667,-846.5656172
44735.45833,-855.6628934
44735.5,-866.0233969
44735.54167,-856.7532873
44735.58333,-867.2356488
44735.625,-877.7639038
44735.66667,-868.1857014
44735.70833,-878.2949255
44735.75,-887.6564026
44735.79167,-898.2618346
44735.83333,-908.576078
44735.875,-918.4564563
44735.91667,-929.0486157
44735.95833,-920.2622067
44736,-931.003847
44736.04167,-922.5126773
44736.08333,-911.6112249
44736.125,-922.052634
44736.16667,-913.6072761
44736.20833,-923.8989841
44736.25,-933.8872604
44736.29167,-944.1108435
44736.33333,-954.4299608
44736.375,-945.8547995
44736.41667,-934.0962782
44736.45833,-944.2018391
44736.5,-954.5768764
44736.54167,-965.2700657
44736.58333,-956.6367875
44736.625,-948.2151062
44736.66667,-938.1605529
44736.70833,-946.7268001
44736.75,-955.3285632
44736.79167,-965.6322728
44736.83333,-955.8765925
44736.875,-965.2175093
44736.91667,-973.2606402
44736.95833,-964.3467531
44737,-955.9569016
44737.04167,-965.725714
44737.08333,-975.5887284
44737.125,-985.465959
44737.16667,-977.2891025
44737.20833,-987.4754188
44737.25,-978.6849165
44737.29167,-986.8657525
44737.33333,-996.8445858
44737.375,-1006.581137
44737.41667,-1017.100431
44737.45833,-1027.366188
44737.5,-1018.089638
44737.54167,-1027.166235
44737.58333,-1019.093448
44737.625,-1010.20011
44737.66667,-999.229474
44737.70833,-1009.545885
44737.75,-1001.026751
44737.79167,-1010.153274
44737.83333,-1018.750514
44737.875,-1009.398875
44737.91667,-1020.14387
44737.95833,-1010.25825
44738,-1019.772188
44738.04167,-1010.940344
44738.08333,-999.9502356
44738.125,-991.2787066
44738.16667,-982.8361762
44738.20833,-974.8224865
44738.25,-984.1586932
44738.29167,-973.9897765
44738.33333,-984.1900046
44738.375,-975.3828314
44738.41667,-984.7261005
44738.45833,-994.4145868
44738.5,-984.118447
44738.54167,-994.5558749
44738.58333,-984.2306342
44738.625,-994.9102266
44738.66667,-1004.002519
44738.70833,-994.5752104
44738.75,-1004.794307
44738.79167,-995.6764052
44738.83333,-987.6360678
44738.875,-996.9972614
44738.91667,-988.7343898
44738.95833,-977.2204328
44739,-968.4316545
44739.04167,-979.1298885
44739.08333,-969.409339
44739.125,-961.0722695
44739.16667,-952.7370147
44739.20833,-962.5045521
44739.25,-954.1303952
44739.29167,-944.4736858
44739.33333,-954.4712298
44739.375,-944.1920365
44739.41667,-954.8595011
44739.45833,-964.8105085
44739.5,-955.2142972
44739.54167,-965.7061824
44739.58333,-956.4909586
44739.625,-966.9783758
44739.66667,-977.6745323
44739.70833,-968.8848359
44739.75,-960.4194007
44739.79167,-969.3734221
44739.83333,-979.1143027
44739.875,-969.6272467
44739.91667,-980.2583238
44739.95833,-990.5369656
44740,-1000.064249
44740.04167,-1009.842486
44740.08333,-1018.772868
44740.125,-1029.431715
44740.16667,-1039.643121
44740.20833,-1049.523192
44740.25,-1060.211881
44740.29167,-1051.629528
44740.33333,-1040.280411
44740.375,-1049.669716
44740.41667,-1039.814706
44740.45833,-1030.257744
44740.5,-1040.30656
44740.54167,-1031.981383
44740.58333,-1042.319513
44740.625,-1034.022411
44740.66667,-1023.607802
44740.70833,-1014.638832
44740.75,-1005.825058
44740.79167,-1016.18778
44740.83333,-1025.602129
44740.875,-1036.164508
44740.91667,-1026.233934
44740.95833,-1035.609483
44741,-1045.409903
44741.04167,-1037.207875
44741.08333,-1047.071685
44741.125,-1057.108414
44741.16667,-1067.477175
44741.20833,-1076.99812
44741.25,-1086.87141
44741.29167,-1077.745925
44741.33333,-1087.319293
44741.375,-1096.631208
44741.41667,-1106.814185
44741.45833,-1097.643056
44741.5,-1108.215827
44741.54167,-1118.547704
44741.58333,-1110.47673
44741.625,-1119.655593
44741.66667,-1110.864064
44741.70833,-1102.250568
44741.75,-1112.63219
44741.79167,-1103.022711
44741.83333,-1112.757965
44741.875,-1102.95331
44741.91667,-1094.70612
44741.95833,-1105.153223
44742,-1115.885337
44742.04167,-1126.538799
44742.08333,-1116.586346
44742.125,-1126.367335
44742.16667,-1136.431067
44742.20833,-1126.772983
44742.25,-1136.987001
44742.29167,-1127.546148
44742.33333,-1116.827051
44742.375,-1127.215435
44742.41667,-1118.125256
44742.45833,-1127.836932
44742.5,-1118.629359
44742.54167,-1110.310281
44742.58333,-1101.55342
44742.625,-1111.722405
44742.66667,-1120.97743
44742.70833,-1112.172226
44742.75,-1121.065163
44742.79167,-1131.529548
44742.83333,-1122.023657
44742.875,-1113.716621
44742.91667,-1102.599272
44742.95833,-1092.959098
44743,-1099.120589
44743.04167,-1087.076888
44743.08333,-1093.784254
44743.125,-1099.110295
44743.16667,-1105.013936
44743.20833,-1111.259251
44743.25,-1116.176653
44743.29167,-1104.100663
44743.33333,-1110.626499
44743.375,-1115.870894
44743.41667,-1103.224154
44743.45833,-1090.078757
44743.5,-1077.715502
44743.54167,-1084.173841
44743.58333,-1071.227533
44743.625,-1058.139181
44743.66667,-1045.647335
44743.70833,-1051.655184
44743.75,-1039.212623
44743.79167,-1025.299854
44743.83333,-1031.512887
44743.875,-1016.156185
44743.91667,-1022.433117
44743.95833,-1010.381265
44744,-1016.526028
44744.04167,-1004.168795
44744.08333,-1009.350796
44744.125,-1015.609358
44744.16667,-1021.376449
44744.20833,-1009.159907
44744.25,-995.5687917
44744.29167,-982.5351818
44744.33333,-987.1506884
44744.375,-971.8833769
44744.41667,-959.410929
44744.45833,-965.4620798
44744.5,-953.2106751
44744.54167,-940.9287714
44744.58333,-947.0786076
44744.625,-934.7619409
44744.66667,-940.9652158
44744.70833,-947.35129
44744.75,-953.4836388
44744.79167,-958.9442347
44744.83333,-946.7108963
44744.875,-933.7744172
44744.91667,-920.9506035
44744.95833,-907.638723
44745,-895.1197787
44745.04167,-901.3903258
44745.08333,-888.0468636
44745.125,-893.5750978
44745.16667,-899.5144936
44745.20833,-905.3967135
44745.25,-891.6686238
44745.29167,-878.1601622
44745.33333,-865.3804738
44745.375,-851.665386
44745.41667,-857.6240315
44745.45833,-845.0662793
44745.5,-851.7036223
44745.54167,-838.348611
44745.58333,-844.9949091
44745.625,-851.3984605
44745.66667,-838.5330069
44745.70833,-825.1311363
44745.75,-831.2796256
44745.79167,-837.9746575
44745.83333,-843.7720609
44745.875,-848.273806
44745.91667,-835.9530706
44745.95833,-822.978822
44746,-810.5595151
44746.04167,-815.5549096
44746.08333,-821.9891451
44746.125,-826.7426321
44746.16667,-812.5511103
44746.20833,-818.3236612
44746.25,-804.3150154
44746.29167,-790.801624
44746.33333,-796.7410927
44746.375,-802.4715862
44746.41667,-789.9109939
44746.45833,-795.9011022
44746.5,-783.7371268
44746.54167,-790.052582
44746.58333,-795.1995394
44746.625,-799.9421182
44746.66667,-787.5794234
44746.70833,-793.8240214
44746.75,-800.0762406
44746.79167,-786.9628584
44746.83333,-773.0853508
44746.875,-779.5900606
44746.91667,-786.0335217
44746.95833,-773.2332929
44747,-778.7620508
44747.04167,-766.405006
44747.08333,-753.5219884
44747.125,-740.4336201
44747.16667,-745.4405426
44747.20833,-751.5053229
44747.25,-757.464886
44747.29167,-745.3050668
44747.33333,-732.5358755
44747.375,-718.1411389
44747.41667,-724.4456699
44747.45833,-730.7478547
44747.5,-716.9083795
44747.54167,-704.4338564
44747.58333,-690.4056139
44747.625,-677.9436491
44747.66667,-683.6522442
44747.70833,-689.2024287
44747.75,-694.5560676
44747.79167,-681.4967847
44747.83333,-667.5950298
44747.875,-652.6360504
44747.91667,-639.2870818
44747.95833,-625.4265401
44748,-631.6545254
44748.04167,-637.3637512
44748.08333,-624.0036242
44748.125,-611.335335
44748.16667,-599.163424
44748.20833,-586.5436297
44748.25,-574.0265329
44748.29167,-559.9724259
44748.33333,-545.900449
44748.375,-533.0296964
44748.41667,-519.6764118
44748.45833,-506.8539117
44748.5,-513.188859
44748.54167,-499.9783555
44748.58333,-505.4733099
44748.625,-491.7870834
44748.66667,-497.4620128
44748.70833,-485.0047275
44748.75,-490.994089
44748.79167,-478.1086666
44748.83333,-484.8281339
44748.875,-490.1428535
44748.91667,-477.4697341
44748.95833,-483.6996054
44749,-470.2897707
44749.04167,-458.2876496
44749.08333,-445.654976
44749.125,-451.5431639
44749.16667,-457.7627649
44749.20833,-464.0999902
44749.25,-450.7292662
44749.29167,-436.0454628
44749.33333,-442.0708083
44749.375,-428.3478512
44749.41667,-433.1451416
44749.45833,-438.8203711
44749.5,-444.7074705
44749.54167,-450.2402127
44749.58333,-455.5649831
44749.625,-442.9041849
44749.66667,-449.4615239
44749.70833,-436.8544753
44749.75,-423.749719
44749.79167,-411.3247318
44749.83333,-398.2723107
44749.875,-404.9597317
44749.91667,-410.6414376
44749.95833,-396.9489349
44750,-403.168734
44750.04167,-409.0766973
44750.08333,-415.6665713
44750.125,-421.5950414
44750.16667,-427.9693541
44750.20833,-415.4188678
44750.25,-402.861521
44750.29167,-408.803474
44750.33333,-415.1145391
44750.375,-401.3956063
44750.41667,-388.6013661
44750.45833,-373.2812621
44750.5,-359.393057
44750.54167,-345.5621881
44750.58333,-351.0631064
44750.625,-337.8409298
44750.66667,-344.5431337
44750.70833,-350.7972501
44750.75,-338.5284255
44750.79167,-325.0160871
44750.83333,-312.2147565
44750.875,-318.1741301
44750.91667,-304.9861959
44750.95833,-311.1623671
44751,-298.8156741
44751.04167,-305.292659
44751.08333,-311.8456794
44751.125,-298.6196906
44751.16667,-304.4335163
44751.20833,-289.3212042
44751.25,-294.4322267
44751.29167,-300.6443258
44751.33333,-288.0519868
44751.375,-275.1170841
44751.41667,-281.7766559
44751.45833,-288.4750043
44751.5,-275.8181242
44751.54167,-282.3601616
44751.58333,-268.1310716
44751.625,-254.7881131
44751.66667,-241.3915941
44751.70833,-247.272053
44751.75,-253.9506035
44751.79167,-260.4301841
44751.83333,-266.2751429
44751.875,-253.6988802
44751.91667,-259.964999
44751.95833,-246.9163529
